rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/loss,train/n_updates,train/clip_range,train/approx_kl,train/clip_fraction,train/value_loss,train/std,train/entropy_loss
530.1530329099999,532,835.74,638976,78,1200,0.0003,0.9001838564872742,-0.035665953405259646,2.994781970977783,770,0.2,0.01530217,0.17830810546875,8.698714537918567,1.080375075340271,-17.93581770658493
518.34403159,533,808.69,647168,79,1213,0.0003,0.35164010524749756,-0.05222441049772897,1.410430908203125,780,0.2,0.04452604,0.4262451171875,3.5916532769799234,1.0811233520507812,-17.944245874881744
514.44108605,534,797.67,655360,80,1226,0.0003,0.906004011631012,-0.0322962387224834,4.461068630218506,790,0.2,0.014106346,0.176513671875,9.812143328040838,1.0844162702560425,-17.96491010785103
527.0612593000001,535,810.79,663552,81,1238,0.0003,0.9045953154563904,-0.03463029231279506,3.421954393386841,800,0.2,0.014381316,0.16856689453125,10.574798788875341,1.0864970684051514,-17.991972815990447
528.36018517,536,807.09,671744,82,1251,0.0003,0.8911710977554321,-0.03464503451759811,3.133413791656494,810,0.2,0.016359132,0.19005126953125,8.615954157710075,1.0890361070632935,-18.01583217382431
532.2862272100001,537,810.93,679936,83,1264,0.0003,0.8805714845657349,-0.03616834502463462,2.4730868339538574,820,0.2,0.022557672,0.25111083984375,6.963143967837095,1.0931854248046875,-18.05621339082718
536.25305613,538,808.33,688128,84,1277,0.0003,0.8726809024810791,-0.036260596299689495,1.8611754179000854,830,0.2,0.026160179,0.27611083984375,5.360740698873997,1.0933386087417603,-18.07211167216301
532.5399471100001,539,799.53,696320,85,1290,0.0003,0.8855801224708557,-0.03798849842132768,3.84430193901062,840,0.2,0.022287898,0.25950927734375,7.8035739153623584,1.0925525426864624,-18.07069175839424
525.05657185,540,781.92,704512,86,1303,0.0003,0.9176130890846252,-0.03035454465134535,5.375795364379883,850,0.2,0.014324223,0.18697509765625,12.56510765850544,1.0944279432296753,-18.073639899492264
528.73855318,541,783.21,712704,87,1316,0.0003,0.9125418066978455,-0.03649998204346048,4.3969316482543945,860,0.2,0.016853865,0.20028076171875,12.558650642633438,1.0952156782150269,-18.089224588871
